,index,StartFrame,EndFrame,Set,Game,Score,ScoreResult,FirstSecond,Server,PointWinner,PointWinA,PointWinB,PointPattern,Fault,ContactServeX,ContactServeY,Court1X,Court1Y,Court2X,Court2Y,Court3X,Court3Y,Court4X,Court4Y
315,315,163980,164008,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
316,316,164058,164083,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
317,317,164130,164156,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
318,318,164202,164231,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
319,319,168073,168128,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
320,320,169585,169660,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
321,321,172016,172510,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
322,322,172896,173139,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
323,323,173261,173471,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
324,324,173567,173764,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
325,325,174224,174414,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
326,326,174539,174862,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
327,327,175112,175299,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
328,328,175424,175670,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
329,329,175953,176144,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
330,330,176737,177197,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
331,331,177532,177680,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
332,332,178018,178369,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
333,333,178833,178980,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
334,334,179181,179511,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
335,335,180842,180952,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
336,336,181079,181354,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
337,337,181764,181983,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
338,338,182046,182209,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
339,339,182487,182640,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
340,340,182921,183070,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
341,341,183933,184364,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
342,342,184414,184433,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
343,343,184465,184465,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
344,344,184905,185123,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
345,345,185661,185929,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
346,346,186638,186812,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
347,347,187137,187304,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
348,348,187833,188031,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
349,349,188170,188665,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
350,350,188886,188927,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
351,351,188930,188929,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
352,352,188951,189039,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
353,353,189462,189662,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
354,354,189740,190129,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
355,355,191197,191196,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
356,356,191199,191225,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
357,357,191228,191227,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
358,358,193373,193372,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
359,359,193375,193627,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
360,360,193732,193878,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
361,361,194185,194419,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
362,362,194636,194744,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
363,363,194808,194916,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
364,364,195336,195506,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
365,365,195572,195760,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
366,366,196098,196455,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
367,367,196922,197032,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
